Mon Mar 12 00:00:00 CET 2018,B07FWWSUS,925.0
Mon Mar 12 00:00:00 CET 2018,B07FWXYYT,925.0
Tue Mar 13 00:00:00 CET 2018,B07FWXSSQ,219.0
Tue Mar 13 00:00:00 CET 2018,B07FWYWWY,594.0
Tue Mar 13 00:00:00 CET 2018,B07FWXXRQ,315.0
Tue Mar 13 00:00:00 CET 2018,B07FWXSZZ,808.0
Tue Mar 13 00:00:00 CET 2018,B07FWWZZZ,925.0
Tue Mar 13 00:00:00 CET 2018,B07FWWAUV,865.0
Tue Mar 13 00:00:00 CET 2018,B07FWWZYV,1084.0
Wed Mar 14 00:00:00 CET 2018,B07FWVATS,545.0
Wed Mar 14 00:00:00 CET 2018,B07FWXXUV,730.0
Wed Mar 14 00:00:00 CET 2018,B07FWWUVQ,925.0
Wed Mar 14 00:00:00 CET 2018,B07FWVWVR,545.0
Wed Mar 14 00:00:00 CET 2018,B07FWXAZX,600.0
Wed Mar 14 00:00:00 CET 2018,B07FWYWRQ,600.0
Thu Mar 15 00:00:00 CET 2018,B07FWVXTS,750.0
Thu Mar 15 00:00:00 CET 2018,B07FWVASY,719.0
Thu Mar 15 00:00:00 CET 2018,B07FWWYTV,719.0
Thu Mar 15 00:00:00 CET 2018,B07FWXZQU,925.0
Thu Mar 15 00:00:00 CET 2018,B07FWWYUR,219.0
Thu Mar 15 00:00:00 CET 2018,B07FWXXWU,219.0
Thu Mar 15 00:00:00 CET 2018,B07FWXUTZ,925.0
Thu Mar 15 00:00:00 CET 2018,B07FWYSYX,719.0
Thu Mar 15 00:00:00 CET 2018,B07FWXZSU,925.0
Thu Mar 15 00:00:00 CET 2018,B07FWYUVT,719.0
Thu Mar 15 00:00:00 CET 2018,B07FWWZUZ,219.0
Thu Mar 15 00:00:00 CET 2018,B07FWWZVX,730.0
Thu Mar 15 00:00:00 CET 2018,B07FWXVSW,594.0
Thu Mar 15 00:00:00 CET 2018,B07FWVWSX,219.0
Thu Mar 15 00:00:00 CET 2018,B07FWVYUQ,341.0
Thu Mar 15 00:00:00 CET 2018,B07FWYXWX,719.0
Fri Mar 16 00:00:00 CET 2018,B07FWXYQV,660.0
